"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"SPRINT/RACE PACE HOLDS","Bike","GOAL TODAY IS TO PICK SECTIONS OF TRAIL AND ROAD, NUKE IT INTO AN EFFORT AND THEN HOLD THAT PACE FOR 5-10 MIN - Warm up as always into the 130's HR checking how you feel - if more warm up is needed, take it - Then choose sections of trail, road, Strava segment, and nuke it, standing seated all out sprint first few seconds, then sustain this fast effort for 5-10 minutes - FOCUS MORE ON SUSTAINING A FAST EFFORT THAN ON POWER OR HR - HR can elevate into the 160-175 ranges, power 250-320 plus watts - but again, focus on a fast effort like gaping a rider, fast leg speed - Spin anywhere between 130-150HR between efforts - 4-7 good efforts today - End the ride with 1-2 all out 10-15 second sprints","3.5","","2023-10-20","KEEP TODAY SIMPLE, HIT IT HARD, THEN FAST PACE IT - GOOD DAY FOR A GROUP","61073.73828125","","",""," *10/21/2023 Abigail Snyder: RPE was high even if HR wasn't.*","3.38383436203003","5.01399993896484","","","","137","164","","","0.630832874945309","153.8","0","1","15","32","118","37","0","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-10-20","","23475.2890625","","","","","1.62893450260162","4.00299978256226","","","","124","155","","","0.603499087066075","66.53","0","3","17","47","27","4","0","","","","","","","","","","","","","","",""
"STEADY FLUID SPIN","Bike","WORK A STEADY PACE IN THE 140-155 RANGES MAINLY WITH FEW BREAKS - FOCUS ON WORKING SMOOTH AND WITH A NATURAL CADENCE - Warm up and ride into the 120-130HR ranges. Check your bio feedback here. Where is your breath? Where is your PE? How do your legs feel? If you feel good fatigue, add more warm up and back off the ranges for the day- If all is feeling good then spin in the 140-155 HR range for most of the ride today - Add easier spin breaks when needed","1.5","","2023-10-22","FLUID SPIN - START RESTING INTO NEXT WEEK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"STEADY FLUID SPIN","MTB","WORK A STEADY PACE IN THE 140-155 RANGES MAINLY WITH FEW BREAKS - FOCUS ON WORKING SMOOTH AND WITH A NATURAL CADENCE - Warm up and ride into the 120-130HR ranges. Check your bio feedback here. Where is your breath? Where is your PE? How do your legs feel? If you feel good fatigue, add more warm up and back off the ranges for the day- If all is feeling good then spin in the 140-155 HR range for most of the ride today - Add easier spin breaks when needed","1.5","","2023-10-23","FLUID SPIN - START RESTING INTO NEXT WEEK","20098.0703125","167","769","768.797"," *10/23/2023 Abigail Snyder: Hardtail felt sketchy. Also kept blowing out of my left pedal… need to replace my cleats asap.*","1.28226757049561","4.35400009155273","","70","","142","168","","","","73.81","0","0","4","13","29","31","0","","","","37","11","9","7","5","8","","","","","3","5"
"EverAthlete: RideStrong Strength","Strength","","0.75","","2023-10-23","","0","","","","","0.604556977748871","0","","","","95","133","","","0.561742333348241","20.86","2","16","12","6","0","0","0","","","","","","","","","","","","","","",""
"Walking","Walk","","","","2023-10-23","","932.960021972656","","","","","0.246586948633194","1.05099999904633","","68","","83","95","","","0.366967303922047","3.55","0","14","1","0","0","0","0","","","","","","","","","","","","","","",""
"Commute","Bike","","","","2023-10-24","","4956.4599609375","178","554","135.581","","0.213639169931412","6.44399976730347","","72","","125","149","","","0.744712770094484","11.37","1","0","2","3","7","0","0","","","","5","3","2","1","1","1","","","","","",""
"Walking","Walk","","","","2023-10-24","","660.130004882813","","","","","0.140007227659225","1.30999994277954","","87","","83","90","","","0.417525021632704","2.57","0","8","0","0","0","0","0","","","","","","","","","","","","","","",""
"SUB LT SPIN EFFORTS","Bike","WORK WITH A FASTER CADENCE SEATED, WHILE REACHING THE TARGETED HR RANGES TODAY - TRY TO WORK WITH LESS FORCE AND MORE SPIN - take your time warming up as always. Ease into the 130 HR range and check your bio feedback - When you are feeling good, up your pace into tempo for 3-5 minutes, 150-160HR, then stay seated and spin with a faster cadence into the Sub LT range, 160-170 HR range - 270-290 plus watts - Try to hold that effort for at least 3-5 minutes, up to 10 minutes - Keep it as simple as that and work in 5-10 efforts today - Keep the rest of the day an easier/steady spin in the 130-140'sHR ranges","1.5","","2023-10-24","PICK SHORT HILLS AND SPIN THEM SEATED, SUB LT RANGES - IF PE IS HIGH TODAY, LEGS HURT, JUST BACK OFF THE EFFORTS AND SPIN IT OUT - NO NEED FOR A TON OF EFFORTS EITHER","54637.0390625","210","573","1537.833"," *10/24/2023 Abigail Snyder: Felt decent. It was nice to ride in the sunshine.*","2.03455996513367","7.46000003814697","","88","","146","171","","","","141.96","0","0","3","16","45","57","1","","","","31","27","30","20","10","5","","","","","5","5"
"EverAthlete: In-Season Core","Strength","Complete Ride Strong Strength weekly core session.","0.5","","2023-10-25","","0","","","","","0.43052613735199","0","","","","87","158","","","0.55128394773411","14.19","4","14","7","1","0","0","0","","","","","","","","","","","","","","",""
"Walking","Walk","","","","2023-10-25","","905.440002441406","","","","","0.207654997706413","1.21099996566772","","78","","84","98","","","0.419725953677045","3.89","0","12","1","0","0","0","0","","","","","","","","","","","","","","",""
"Gravel Cycling","Bike","","","","2023-10-25","","2353.47998046875","133","308","59.135","","0.12617526948452","5.18100023269653","","69","","","","","","0.537592417774027","3.43","","","","","","","","","","","5","2","1","0","0","0","","","","","",""
"Gravel Cycling","Bike","","","","2023-10-25","","2370.6201171875","110","358","49.769","","0.129201948642731","5.09700012207031","","67","","","","","","0.510651186543429","3.16","","","","","","","","","","","5","2","0","0","0","0","","","","","",""
"EverAthlete: RideStrong Strength","Strength","","0.75","","2023-10-26","","0","","","","","0.526769459247589","0","","","","111","153","","","0.591111625010106","20.06","1","7","8","5","9","1","0","","","","","","","","","","","","","","",""
"Walking","Walk","","","","2023-10-26","","2098.19995117188","","","","","0.540898621082306","1.07799994945526","","69","","79","95","","","0.394043741444439","9.16","7","25","0","0","0","0","0","","","","","","","","","","","","","","",""
"LONG TEMPO EFFORTS","Bike","FOCUS ON STEADY SPIN IN THE 150-160 RANGE FOR 20-30 MINUTE PERIODS - STEADY EASIER SPINNING BETWEEN EFFORTS - Warm up and ride into the 130 ranges, add a few jumps, get the system going - Check your bio feedback here. When warmed up and ready, choose sections of trail or roads, especially on the hill grades and climbs, and spin mainly seated into the 150-160HR ranges for duration s of 10-20 plus minutes - Power goal can be 250 - 270 PLUS watts, just keep HR under 165 - If you feel good and can work up to 30 min efforts, go for it - Easier, steady spin for between all efforts today, 130-140's HR - Work efforts on and off all day until speed and power drops - If speed or power doesn't drop, work these all day and have fun with it - Remember, push speed and power, keep breath deep and HR in line","1.5","","2023-10-26","JUST DO WHAT YOU CAN WHILE AT PRACTICE","36065.078125","150","714","1453.379"," *10/26/2023 Abigail Snyder: HR seemed high in comparison to rpe. Struggled to keep it in tempo ranges, but felt good. Did tempo efforts, then a few short hard efforts with the team, plus lots of chilling/easy spin to round out practice.*","2.68266320228577","3.73399996757507","","70","","145","174","","","","135.72","0","2","5","27","53","65","9","","","","86","22","19","15","10","9","","","","","4","5"
"Walking","Walk","","","","2023-10-27","","886.510009765625","","","","","0.192316681146622","1.27999997138977","","81","","93","113","","","0.438914008333999","3.94","0","6","4","1","0","0","0","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2023-10-27","","2337.76000976563","","","","","0.115429997444153","5.62599992752075","","","","90","104","","","0.546571463902731","3.62","0","4","2","0","0","0","0","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2023-10-27","","4779","","","","","0.27359277009964","4.85200023651123","","","","86","128","","","0.546015201621719","8.75","2","10","3","1","0","0","0","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2023-10-27","","2593.43994140625","","","","","0.135588601231575","5.31300020217896","","","","92","107","","","0.554518354881569","4.4","0","6","3","0","0","0","0","","","","","","","","","","","","","","",""
"STEADY FLUID SPIN","Bike","WORK A STEADY PACE IN THE 140-155 RANGES MAINLY WITH FEW BREAKS - FOCUS ON WORKING SMOOTH AND WITH A NATURAL CADENCE - Warm up and ride into the 120-130HR ranges. Check your bio feedback here. Where is your breath? Where is your PE? How do your legs feel? If you feel good fatigue, add more warm up and back off the ranges for the day- If all is feeling good then spin in the 140-155 HR range for most of the ride today - Add easier spin breaks when needed","1.5","","2023-10-28","FLUID SPIN - START RESTING INTO NEXT WEEK","15764.5302734375","163","524","519.325"," *10/28/2023 Abigail Snyder: Total chaos this morning. Seized bb. Miscommunication about work (that I wasn’t even scheduled for until last night). Didn’t get full time in… might ride more later?*","0.88702529668808","4.93699979782104","","79","","136","157","","","","42.89","0","0","2","16","27","8","0","","","","23","15","7","4","2","2","","","","","4","5"
"Mountain Biking","MTB","","","","2023-10-28","","2326.21997070313","122","352","54.94","","0.12786166369915","5.05399990081787","","74","","","","","","0.518394873881384","3.21","","","","","","","","","","","6","1","0","0","0","0","","","","","",""
"Walking","Walk","","","","2023-10-28","","689.390014648438","","","","","0.176084727048874","1.08800005912781","","71","","80","91","","","0.380362434946671","2.7","1","9","0","0","0","0","0","","","","","","","","","","","","","","",""
"Mountain Biking","MTB","","","","2023-10-28","","3621.73999023438","98","521","65.863","","0.186419174075127","5.39699983596802","","63","","","","","","0.422834378943223","3.22","","","","","","","","","","","8","2","0","0","0","0","","","","","",""
"Mountain Biking","MTB","","","","2023-10-29","","7799.68017578125","147","590","226.607","","0.428619712591171","5.05499982833862","","79","","127","155","","","0.646621394321395","17.56","0","1","2","12","11","0","0","","","","14","4","3","2","1","1","","","","","",""
"THRESHOLD EFFORTS - HAMMER RIDE","Bike","WORK INTO SHORT AND LONG THRESHOLD EFFORTS TODAY - KEEP IT SIMPLE AND WORK HARD EFFORTS ALL DAY - take your time warming up as always. Ease into the 130 HR range and check your bio feedback - If you have any fatigue today while warming up, add more warm up spin before efforts - Then choose stretches of road or trail for an effort, stay seated, spin into tempo ranges first, 150-160HR range for 3-4 minutes, then up it into threshold, 165-175 HR range - Try to hold that effort for at least 4-5 minutes at times and at times shorter 1-2 min efforts are good - if feeling good, hold it up to 10 minutes - Power goals can be 290-320 plus watts for efforts - Space efforts today with steady spin in the 130's-140's HR and aim to get in 4-6 good efforts - End of ride, 1-2 big gear form sprints, big ring super fast cadence seated on a flat or slight downgrade for 10-15 seconds","2.5","","2023-10-29","GO HAMMER - WORK ALL THE CLIMBS TODAY - TIME TO GET THE LEGS FIRED UP - RAMP INTO EFFORTS TOO - IF THEY FEEL DEAD, THEN DO A FEW EFFORTS, BACK OFF MOST OF THE RIDE","29184.16015625","191","667","1323.676"," *10/29/2023 Abigail Snyder: Felt good today. TT-style format, so kind of like racing myself. Rode well technically (aside from blowing through some loose corners I didn’t know were there), and felt good pedaling. Finally starting to adapt to the hardtail again.*","1.93607330322266","4.18699979782104","","77","","162","179","","","","135.27","0","0","0","1","10","79","26","","","","47","14","14","14","12","16","","","","","7","3"
"Walking","Walk","","","","2023-10-29","","5341.60009765625","","","","","1.0707038640976","1.3860000371933","","92","","92","114","","","0.448326249870335","23.88","0","37","27","0","0","0","0","","","","","","","","","","","","","","",""
"Walking","Walk","","","","2023-10-29","","935.27001953125","","","","","0.242627501487732","1.07099997997284","","69","","82","93","","","0.373342962709945","3.61","1","14","0","0","0","0","0","","","","","","","","","","","","","","",""
"EASY SPIN","Bike","KEEP IT EASY TODAY AND SPIN IN THE 130-150 HR RANGE KEEP IT EASY AND LIGHT AND WORK WITH A NATURAL CADENCE ---- keep today to a steady spin in the 130-150HR ranges where you feel comfortable spinning. No need to push it today.Try to keep 130 HR as a minimum HR range to maintain.","1","0","2023-10-30","EASY PEDAL - KEEP ONE DAY A WEEK AN EASY PEDAL FOR NOW","17206.439453125","111","585","527.528"," *10/31/2023 Abigail Snyder: Kept it easy. Lots of breaks to take photos/videos. Some skills work.*","1.33364582061768","3.58400011062622","","69","","123","150","","","0.573256612663609","43.53","0","5","10","40","25","0","0","","","","54","11","6","4","3","2","","","","","",""
